companyId,ticker,quarter,industry,industryFull,qualityScore,earningsScore,opportunityScore,fqRevSegmentEstBeatCompoundBeforeEarningsScore,fqRevSegmentGrowthAvg2yCompoundScore,fqUsageKpiEstBeatCompoundBeforeEarningsScore,fqUsageKpiGrowthAvg2yCompoundScore,avgRoicAbsGrowth2yScore,evToEbitdaGrossProfitRatioScoresAvgScore,fqAcvEstBeatScore,fqAcvYoyGrowthAvgScore,fqAltRevEstBeatAbsScore,fqAltRevEstBeatScore,fqAltRevYoyGrowthAvg2yScore,fqArpuGrowthAvg2yScore,fqArrEstBeatScore,fqArrYoyGrowthAvgScore,fqBillingsEstBeatScore,fqBillingsYoyGrowthAvgScore,fqBookingsEstBeatScore,fqBookingsYoyGrowthAvgScore,fqBvps2yCagrScore,fqCacPaybackGrossMargAvgScore,fqCrpoEstBeatScore,fqCrpoYoyGrowthAvgScore,fqCustomerChangeAbsVsPrevQuarterScore,fqDioChangeScore,fqEbitdaGuidNextEstBeatScore,fqEbitdaOrGONgEpsGuidNextEstBeatScore,fqEbitdaOrGONgOpIncGuidNextEstBeatScore,fqEffcyRatioEstAbsNtmCagrScore,fqFcfMargAvg2yScore,fqFcfMargAvg5yScore,fqFcfMargAvgScore,fqGmvEstBeatScore,fqGmvYoyGrowthAvgScore,fqGONgEpsEstBeatScore,fqGONgEpsEstNtmGrowthScore,fqGONgEpsGuidNextEstBeatScore,fqGONgEpsLtm2019MaxYCagrScore,fqGONgEpsLtm2yCagrScore,fqGONgEpsLtm3yCagrScore,fqGONgEpsLtm5yCagrScore,fqGONgOpMargAvg5yScore,fqGrossMargAvg2yScore,fqGrossMargAvg5yScore,fqGrossMargAvgScore,fqGrossMargChangeScore,fqGrossMargEstBeatScore,fqGrossMargYoyGrowthScore,fqLargeCustomerChangeAbsVsPrevQuarterScore,fqNetIntIncEstBeatScore,fqNetIntIncEstNtmCagrScore,fqNetIntIncGuidNextEstBeatScore,fqNetIntIncLtm5yCagrScore,fqNetIntMargAvg2yScore,fqNetPremsEarnedLtm2yCagrScore,fqNetRevRetGrowthScore,fqNgEbitdaEstBeatScore,fqNgEbitdaMargAvgScore,fqNgEpsEstBeatScore,fqNgEpsEstYoyGrowthAvgScore,fqNgEpsGuidNextEstBeatScore,fqNgOpIncEstBeatScore,fqNgOpMargAvgScore,fqNgOpMargYoyGrowthScore,fqOpMargAvg2yScore,fqOpMargAvg5yScore,fqOrgRevYoyGrowthAvg2yScore,fqOrgRevYoyGrowthEstBeatAbsScore,fqOrgRevYoyGrowthEstBeatScore,fqRevEstBeatScore,fqRevEstNtmCagrScore,fqRevGrowthDecayAbsScore,fqRevGrowthDecayScore,fqRevGuidNextEstBeatScore,fqRevLtm2019MaxYCagrScore,fqRevLtm2yCagrScore,fqRevLtm3yCagrScore,fqRevLtm5yCagrScore,fqRevSegment1EstBeatScore,fqRevSegment1YoyGrowthAvg2yScore,fqRevSegment2EstBeatScore,fqRevSegment2YoyGrowthAvg2yScore,fqRevSegment3EstBeatScore,fqRevSegment3YoyGrowthAvg2yScore,fqRevYoyGrowthAvg3yScore,fqRevYoyGrowthScore,fqRpoEstBeatScore,fqRpoYoyGrowthAvgScore,fqSameStoreSalesGrowthAvg2yScore,fqSameStoreSalesGrowthEstBeatAbsScore,fqStoresYoyGrowthAvg2yScore,fqTbvps2yCagrScore,fqTbvps5yCagrScore,fqTbvpsEstBeatScore,fqTbvpsNtmCagrScore,fqTpvEstBeatScore,fqTpvYoyGrowthAvgScore,fqTransactVolEstBeatScore,fqTransactVolYoyGrowthAvgScore,fqUsageKpi1EstBeatScore,fqUsageKpi1YoyGrowthAvg2yScore,fqUsageKpi2EstBeatScore,fqUsageKpi2YoyGrowthAvg2yScore,fqUsageKpi3EstBeatScore,fqUsageKpi3YoyGrowthAvg2yScore,fqUsagePrimaryKpiGrowthAvg2yScore,fqVolYoyGrowthAvg2yScore,fyEbitdaGuidNextEstBeatScore,fyEbitdaOrGONgEpsGuidNextEstBeatScore,fyEbitdaOrGONgOpIncGuidNextEstBeatScore,fyGONgEpsGuidNextEstBeatScore,fyNetIntIncGuidNextEstBeatScore,fyRevGuidChangeScore,fyRevGuidNextEstBeatScore,fyRevGuidVsPastFyScore,ltmEffcyRatioAbsGrowth5yScore,ltmFcfMargYoyAbsGrowth5yScore,ltmFcfMargYoyAbsGrowthScore,ltmGONgOpMargYoyAbsGrowth3yScore,ltmGONgOpMargYoyAbsGrowth5yScore,ltmNetIntMargAbsGrowth2yScore,ltmNetRevRetScore,ltmOpMargScore,ltmOpMargYoyAbsGrowth5yScore,ltmOpMargYoyAbsGrowthScore,ltmRevScore,ltmSalesMarketingEfficiencyAvgScore,ntmEvToEbitdaRatioVsSameSectorPeersScore,ntmFcfMargYoyAbsGrowthScore,ntmOpMargYoyAbsGrowthScore,ntmPriceToBookRatioVsSameSectorPeersScore,ntmPriceToEarningsRatioVsAvg5yScore,ntmPriceToEarningsRatioVsSameSectorPeersScore,ntmPriceToEarningsRatioVsSameSectorPeerSubgroupScore,ntmPriceToEarningsRatioVsSimilarGrowthPeersScore,ntmPriceToSalesRatioVsSameSectorPeersScore,ntmPriceToSalesRatioVsSimilarGrowthPeersScore,qualityVsSameSectorPeersScore,y5RoeScore,y5RoicScore,fqArpuGrowthAvg2y,fqCacPaybackGrossMargAvg,fqCustomerChangeQoqAbs,fqDioChange,fqEpsEstNtmGrowth,fqEpsEstYoyGrowthAvg,fqFcfMargAvg2y,fqFcfMargAvg5y,fqGONgEps,fqGONgEpsEstBeat,fqGONgEpsEstNtmGrowth,fqGONgEpsGuidNextEstBeat,fqGONgEpsLtm2019MaxYCagr,fqGONgEpsLtm5yCagr,fqGrossMargAvg,fqGrossMargAvg2y,fqGrossMargAvg5y,fqGrossMargChange,fqGrossMargEstBeat,fqGrossMargYoyGrowth,fqNetRevRetGrowth,fqNgEbitdaMargAvg,fqNgEpsEstBeat,fqNgEpsEstNtmGrowth,fqNgEpsEstYoyGrowthAvg,fqNgEpsGuidNextEstBeat,fqNgEpsLtm3yCagr,fqNgOpIncEstBeat,fqNgOpMargAvg,fqNgOpMargYoyGrowth,fqOpIncEst,fqOpMargAvg2y,fqOpMargAvg5y,fqOrgRevYoyGrowth,fqOrgRevYoyGrowthAvg,fqOrgRevYoyGrowthAvg2y,fqOrgRevYoyGrowthEst,fqRevEstBeat,fqRevEstNtmCagr,fqRevEstYoyGrowthAvg,fqRevGrowthDecay,fqRevGrowthDecayAbs,fqRevGrowthDecayAdj,fqRevGuidNextEstBeat,fqRevLtm2019MaxYCagr,fqRevLtm5yCagr,fqRevYoyGrowth,fqRevYoyGrowthAvg,fqRevYoyGrowthAvg3y,fqSameStoreSalesGrowthAvg2y,fqSameStoreSalesGrowthEstBeatAbs,fqStoresYoyGrowthAvg2y,fqUsagePrimaryKpiGrowthAvg2y,fqUsesNgEps,fqVolYoyGrowth,fqVolYoyGrowthAvg,fqVolYoyGrowthAvg2y,fyEpsGuid,fyEpsGuidHigh,fyEpsGuidLow,fyGONgEpsGuidNextEstBeat,fyRevGuidChange,fyRevGuidNextEstBeat,fyRevGuidVsPastFy,ltmFcfMargYoyAbsGrowth,ltmFcfMargYoyAbsGrowth5y,ltmNetRevRet,ltmOpMargYoyAbsGrowth5y,ltmRev,ltmSalesMarketingEfficiencyAvg,ntmEpsEst,ntmNgEpsEst,ntmPriceToEarningsRatioVsAvg5y,ntmPriceToEarningsRatioVsSameSectorPeerSubgroup,y5Roic,lastEarningsPriceChangePct,balanceSheetCashBurn2yRunwayCheck,balanceSheetEbitdaLeverageRatioCheck,balanceSheetHealthGlobalCheck,balanceSheetInterestCoverageCheck,balanceSheetPositiveEbitdaCheck,cashBurn2y,fqArrYoyGrowthAvg,fqBillingsYoyGrowthAvg,fqNetDebt,fqNetIntExp,ltmNetIntExp,ltmOpMarg
219,CXM,Q4/2026,saas,saas.sales_and_marketing_software.customer_experience_software,-0.4272029133403318,-0.3766764872672888,0.13549092142273939,,,,,,,,,,,,,,,,-0.9139334599969249,,,,0,,,,,,,,,,,0.03804538030797944,,,,,,,,,,,,,-0.4077181521231914,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-0.681207950907988,,-0.020494577867690267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0.2347118525431638,,,,,,0.11730589649360268,,,,,,,1,,-0.7290181571545212,,,,107.3191566833649,,,,,0.11747714372451763,0.0635741696500939,0.13,0.3465920861818936,-0.054139999999999966,-0.22760041194644698,0.40529063393062925,0.40529063393062925,0.674035230984601,0.6969183487603365,0.7163339852162339,-0.011413859702175825,-0.027646136703405856,-0.07479245617870402,,0.1926256031969438,0.3465920861818936,-0.054139999999999966,-0.052753205128205145,-0.22760041194644698,0.14707866935280878,0.3014340469135692,0.17059612692487167,0.33876471584328927,,0.038829966727020056,-0.01502632079712676,,,,,0.016819471860545047,0.028398600337804503,0.028726711155789727,0.37194479027440525,-0.04795305474749245,,0.004653942369657192,0.17587454267877467,0.1724381777665387,0.08913345084156632,0.07615424949679157,0.1166742770195463,,,,,1,,,,,,,0.00080064051240991,0.019332161687170474,-0.013104721499853951,-0.8039198345093949,0.0833280041298636,0.249651221173031,,0.248955599076292,857200000,0.4978069729935851,,0.47292999999999996,,-0.5179105756082807,,,1,,1,1,,-270205000,,0.05860665400030751,-455774000,0,-10400000,0.04694237050863276
220,UPLD,Q4/2025,saas,saas.sales_and_marketing_software.marketing_software,-0.5049786548077096,-0.9138907747361799,0.07067780353325781,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-0.1863599476198381,,,,,,,,,,,,,0.18011767092716635,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0.1021320939154171,,,,,,-0.1703793103130743,,,,,,,1,,-0.8586443929334844,,,,-16.731584967815056,,,1.10459687158803,3.395878665527187,0.09722984928915736,0.118015446739554,0.24,0.2414007138054104,-0.24456521739130432,,-0.15233804574607213,-0.17989921178791146,0.7475147088658958,0.7236967884963492,0.6909480913743993,-0.005316180842216352,0.014328513125756236,0.08023381485484682,,0.26749386746343534,0.2414007138054104,-0.24456521739130432,-0.20765398550724634,,-0.20485637897298226,1.9776001682616469,0.2424288533539903,0.5506070782880734,,-0.19904610816197857,-0.23898296543044956,,,,,-0.013602886667788446,-0.07734868542392892,-0.06638335610884094,0.3669835744049021,0.13342010865454446,,0.00005022932698227894,-0.004359947846727219,-0.05760756689036972,-0.27511135284519384,-0.211932415957681,-0.11680275735569647,,,,,1,,,,,,,,-0.07741935483870968,0.0004947501511736573,0.6371868638967115,0.027729793629958602,-0.021778108405086496,,0.1352448389992309,216876000,0.27076397652489287,0.13,0.6950000000000001,,-0.9696466456467551,-0.15347484933053196,-0.12509942052039538,1,1,1,1,1,-48896000,,,205796000,-5002000,-15785000,0.02042641878308342
221,VSH,Q4/2025,semiconductors,semiconductors.analog_semiconductors,-0.20298278725535943,-0.38644698898950314,-0.3081914945802927,,,,,,,,,,,,,,,,,,,,,,,,0.026106774461340198,,,,,-1,,,,,,1,,,,,-0.9031344176286167,,-1,,,,,,,,,,,,,,,,,,,,,,-0.36399048409243484,,,,,,0,,,,,-0.3969840688102888,,-0.00018222897371211744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6486737027077532,,,,,,,-0.24701376583212675,,,,,,,,,0.08154708183490683,,,,,-0.6979300709954923,,0,,,,-0.012349609701520619,9.894847992221091,11.51180123460494,-0.038488271719523494,0.012788538096764588,0.01,-0.5,12.708999999999998,,-0.12614357408485444,-0.15487450870859765,0.19383307136284605,0.20330434594411015,0.2569729369114229,0.00594839962188059,,-0.015622985032643961,,0.0880771496568317,-0.5,12.708999999999998,7.905324404761904,,-0.2632453952505127,-0.09443297958983728,0.01484988178744679,0.3462881560118062,,0.010404327880751869,0.10106958952515482,,,,,0.006561544513676408,0.1223258806512717,0.12299824902213341,2.7334564377627353,0.07757452520205432,,-0.005958901819150908,0.023594715611653605,0.04170995909962949,0.12061574107757488,0.04563719501570964,-0.03864288222791804,,,,,1,,,,,,,,,,,0.020186925659002625,-0.10269377701638233,,-0.12583211006717795,3069048000,,0.58545,0.58545,,-0.06523766546792546,0.1454939879056831,-0.05255544840887174,1,1,1,1,1,175646000,,,462208000,-6995000,-25288000,0.018529524464915504
222,ASYS,Q1/2026,semiconductors,semiconductors.semiconductor_manufacturing,-0.27382867091616314,-0.3155204555849626,-0.9422262215499878,,,,,,,,,,,,,,,,,,,,,,,,-0.6570333953796814,,,,,-0.7444946365199911,,,,,,,,,,,0.4070226461437088,,-0.5919735928184722,,,,,,,,,,,,,,,,,,,,,,-0.5198983066711771,,,,,,-0.10619721509406599,,,,,-1,,-0.11131964169189712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,-0.11305324356771462,,,,,,,,,,,,,,-0.9422262215499878,,-0.9190876355175707,,,,0.06913300558417132,1.111627906976744,2.5789024129831306,0.06586459448780571,0.0006311755490404898,0.03,-0.5714285714285715,,,-0.32617228453572844,0.17612265048868148,0.35312094331458244,0.363560879797974,0.368596240907577,0.007714520476717698,-0.005253078936734681,0.16582363041305956,,0.0662862397230636,-0.5714285714285715,,0.5597222222222222,,-0.47947973350269113,,,-0.03187411174669569,,-0.02109018444606055,-0.009884990357611319,,,,,-0.0014210526315789475,0.10951454191600418,0.1192721607493644,-0.41253468648039004,0.374982017755057,,0.02564102564102564,-0.018069143068355387,0.03341027592793355,-0.22193971703916343,-0.26382747116324523,-0.0675748128899533,,,,,1,,,,,,,,,,,0.07407465036224889,0.17726285572396805,,-0.10052246065333671,73952000,,,,,,-0.027784684811087545,-0.29930686830497794,1,1,1,1,1,-16058000,,,-2841000,-108000,-325000,-0.05786185633924708
223,SMTC,Q3/2026,semiconductors,semiconductors.semiconductor_manufacturing,-0.27352044775859996,0.4698032192263921,-0.6685093568184126,,,,,,,,,,,,,,,,,,,,,,,,0.18801933503822166,,,,,-0.443490707952638,,,,,,-0.1677691815686978,,,,,-0.2813917179757546,,0.20805526151815906,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-0.014499223843460474,,,,,0.32493239275872005,,0.3722727272512542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3732709726299781,,,,,,,-0.10518207534806845,,,,,,,,,-0.39585533056119315,,,,,-0.9411633830756321,,-1,,,,-0.026921740153439955,2.6117741935483867,3.966699237309327,0.0930134722718503,0.07851829255709153,0.48,0.07857897220412108,0.1877964071856289,-0.0030141432877348094,-0.0009945329550437032,0.002412573285815789,0.529199366092988,0.5164525307305082,0.5576148003750714,-0.004086409183482396,-0.005909502856233852,0.012831344446008789,,0.22636753164908358,0.07857897220412108,0.1877964071856289,0.18268364890885758,-0.0030141432877348094,-0.1792015844875401,0.04760336400896626,0.19568518549182826,0.1218971677108683,,-0.27647951894100564,-0.13918938376286344,,,,,0.0015267111890802365,0.11904864907961321,0.1182509521300153,0.5776025130144004,-0.08705961118109862,,-0.0008842211240699558,0.10319567200587243,0.1255031311111232,0.12753378378378377,0.21065819624333926,0.10561680869790306,,,,,1,,,,,,,,,,,0.10249084563810351,-0.0708616308313409,,-0.0990353321713844,1026649000,,1.11965,1.9836200000000002,,0.3958553305611931,-0.07795519218997936,0.025282102556777545,1,1,1,1,1,-286376000,,,325800000,-26185000,-53757000,0.07020413013600559
224,TSEM,Q2/2022,semiconductors,semiconductors.semiconductor_manufacturing,-0.24904934800184722,0.07855685157126771,-0.7958003922639829,,,,,,,,,,,,,,,,,,,,,,,,-0.04191801718478794,,,,,-0.7185892136715382,,,,,,-0.6927671145076004,,,,,-0.28076112070809944,,-1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-1,,,,,0.5518304754436003,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09990840187386416,,,,,,,0.3824179807254673,,,,,,,,,-0.7348205040618258,,,,,-0.85678028046614,,0.11906166944167719,,,,0.013772621546630904,0.0108108108108107,0.3730034700886912,0.06820111933717915,0.07286114331402904,0.5762,0.019823008849557698,0.025764507584878235,,0.16301683527597755,0.002572100376682318,0.2445881633957308,0.2222795327227274,0.21547429198129395,0.06193483490755585,0.034665147243782266,0.29545589598813704,,0.3287937530450503,0.019823008849557698,0.025764507584878235,0.2787161459849642,,0.16301683527597755,,,0.1527948409043401,,0.11714579979534284,0.10807543428824404,,,,,-0.0003043647309890798,-0.06773346195949981,-0.05864105900942267,-0.32857490623687574,-0.2738765991066485,,,0.08964151582535229,0.04173954336773278,0.1768110499312417,0.20751799155968376,0.09523350199551532,,,,,1,,,,,,,,,,,0.08658469602522795,-0.006461964987964863,,0.0053683878469010515,1646114000,,1.87,2.1300000000000003,,0.7348205040618258,0.1838559223054162,0.004049445865302594,1,1,1,1,1,-353744000,,,-575701000,0,0,0.142008390670391
225,PLAB,Q1/2026,semiconductors,semiconductors.semiconductor_manufacturing,0.09645330094791503,0.4012926101937598,0.3346081641882128,,,,,,,,,,,,,,,,,,,,,,,,0.201383968526919,,,,,0,,,,,,-0.6689586897542706,,,,,1,,-0.6301960780391247,,,,,,,,,,,,,,,,,,,,,,0.5961225369350787,,,,,,-0.861988031188509,,,,,-0.1827439578545138,,0.05189716791575196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.8803104869281787,,,,,,,,,,,,,,0.3346081641882128,,0.47540940721319297,,,,-0.028124557167422713,-0.031055900621117905,0.7374550682961897,0.1400532878214835,0.14543993764427257,0.61,0.150943396226415,0.03311258278145714,0.01960784313725492,0.25600205561978395,0.33497511849727957,0.3514141369624064,0.35665680370463987,0.35047971939922656,-0.001094385646523977,0.013577080191742823,-0.017921704507685318,,0.28236463463006045,0.150943396226415,0.03311258278145714,0.05833333333333335,0.01960784313725492,0.01961282242221629,,,0.3139986466943785,,0.24756865618688303,0.24671763048235754,,,,,0.02263216484540064,0.030932769996672604,0.030891398660912377,-50.54402900498087,0.03154476651941962,,-0.00029158162202690883,0.06657800480509901,0.07448745058277129,0.06094146263281449,-0.00008658610477045407,0.007800590802120301,,,,,1,,,,,,,,,,,-0.12694242239529402,-0.02731592381760055,,0.07709944494570015,862222000,,,,,,0.2880646193492794,0.017636220057909834,1,1,1,1,1,-132028000,,,-636850000,0,-15386000,0.2445356300349562
226,PI,Q4/2025,semiconductors,semiconductors.analog_semiconductors,-0.06972401107062003,-0.11898179143351416,-0.3798205811221581,,,,,,,,,,,,,,,,,,,,,,,,0.1424402851062129,,,,,0.4727556818900952,,,,,,-1,,,,,1,,0.24457736223590626,,,,,,,,,,,,,,,,,,,,,,-0.46863628782365685,,,,,,-0.9724083294011098,,,,,0.24232853054138714,,0.9060457501034284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,-0.5212241125755115,,,,,-0.23841704966880473,,-1,,,,-0.022819625659559164,0.37702397054614234,0.5353390088148249,0.21602201435168505,0.045796285905431944,0.5,-0.013242288488484525,-0.07770813397129193,-0.27421027165272677,0.9441923063278712,0.41795811058603904,0.5253119158069653,0.5205607553750058,0.5175076073116516,0.02868523073390674,-0.045319811274529144,0.025323919637540895,,0.19266357404971265,-0.013242288488484525,-0.07770813397129193,-0.10315630952380955,-0.27421027165272677,0.30059144685138706,9.64578947368421,0.19266357404971265,0.0778802571057951,,-0.010734884386147791,-0.07284810194876665,,,,,0.0044380976336244994,0.01945205006116746,0.017638750546571755,-1.4208185655911052,0.033142784777232204,,-0.0004526670052750735,0.15406063148236804,0.2104996085732591,0.013978529851805742,-0.013768865458487323,0.1433984425521054,,,,,1,,,,,,,,,,,-0.17666860813139385,0.17839716131768152,,0.1937146681257566,361075000,,-0.222,1.92759,,0.5212241125755115,-0.18784281692726512,-0.2456607943834103,1,1,1,1,1,-91770000,,,128862000,1711000,4847000,-0.002041127189642041
227,NVMI,Q4/2025,semiconductors,semiconductors.semiconductor_manufacturing,0.5229594547627696,0.12481706601877808,0.33859889655759134,,,,,,,,,,,,,,,,,,,,,,,,-0.2541097824406371,,,,,0.8950064989491521,,,,,,-0.16074506008884315,,,,,1,,0.7376126454853315,,,,,,,,,,,,,,,,,,,,,,0.7654908290847852,,,,,,0.038193262341723266,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2689946727561445,,,,,,,0.46841410866002303,,,,,,,,,-0.3228022068848173,,,,,1,,0.5237434018909233,,,,0.03286988041965732,0.19907407349217993,0.20792966487247344,0.2807299289813796,0.25115959940308796,2.14,0.007139394680986198,0.18996428571428545,-0.0016274839644961645,0.32556172973926323,0.3320173323109492,0.5762789625438774,0.5760203171594097,0.569461991008383,0.015365160692636819,-0.006884346205508619,0.020518277716240044,,0.3468691551107967,0.007139394680986198,0.18996428571428545,0.19153536129392462,-0.0016274839644961645,0.1970797091463341,0.024703294606451223,0.33157350237401156,-0.03692924706099249,,0.28397660487336224,0.2732700686815118,,,,,0.00698545954411355,0.16831134549193982,0.16695401121696463,0.5436224989955778,-0.14129936010416722,,-0.0015700368349579274,0.2554326443954069,0.2672877561262552,0.14303317827546902,0.3262821293371718,0.1777062662985804,,,,,1,,,,,,,,,,,-0.07682113428574305,-0.05880896011060516,,0.01775779537222294,880577000,,9.54,10.328890000000001,,0.32280220688481737,0.30219919093317654,-0.06739802030136813,1,1,1,1,1,-435830000,,,-249355000,6022000,43676000,0.28784308470468795
228,ALGM,Q3/2026,semiconductors,semiconductors.processors_and_graphics_chips,-0.14479651142287792,0.14487567228771067,-0.36333267063053243,,,,,,,,,,,,,,,,,,,,,,,,0.07489689182768701,,,,,-0.6039633951316885,,,,,,1,,,,,-0.8930818214780394,,-0.050900595328091436,,,,,,,,,,,,,,,,,,,,,,-0.38733742575232244,,,,,,0.16212197241050777,,,,,-0.8705019133114094,,0.04185075362567921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20132608796005488,,,,,,,-0.4776774136744344,,,,,,,,,-0.22937760072240532,,,,,-0.49728774053865954,,0,,,,-0.016740720264491832,6.5715646089512685,2.116047992726549,0.07853972971095742,0.0991862340871737,0.044568,-0.10863999999999999,6.5715646089512685,1.834868887313962,-0.12851098508259673,-0.15233142534650046,0.45126129376837637,0.4612941675514234,0.5164187938508089,0.00845312828437315,-0.06192721840600775,0.023366754882410513,,0.1772301433908159,0.04087155644993413,0.9837441860465118,1.1171083333333334,,-0.27102076276601594,0.05798645269286579,0.12517431135849133,0.42836901148088774,,0.005688076125460156,0.12651758572868432,,,,,0.03589199119442107,0.1902006067207087,0.19216220699936912,2.1947139234181754,0.10353755478887461,,-0.0022854222173754038,0.053156081032992075,0.07288768853181815,0.28862327966177925,0.11306688013878363,0.01084061201850145,,,,,0,,,,,,,,,,,0.13717859506652483,0.003042249028069627,,-0.16941223323125038,839733000,,0.40371,0.85301,,0.22937760072240532,0.1490220162901469,0.06830680173661359,1,1,1,1,1,-242314000,,,124315000,-4796000,-23144000,-0.00014409342017045895
229,POWI,Q4/2025,semiconductors,semiconductors.analog_semiconductors,-0.35173006835037707,0.34501977106224435,-0.5449162280102592,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,0.20569890727547888,,,,,,-0.6273578227861968,,,,,-0.5310546153380463,,0.42422007464578215,,,,,,,,,,,,,,,,,,,,,,-0.25407899742872875,,,,,,-0.5828211242513691,,,,,-0.05195890394200753,,-0.8140313979450867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31925032437231027,,,,,,,-0.7768311102990761,,,,,,,,,-0.08983245602051837,,,,,-1,,0.16893170282182352,,,,0.1279605364745885,1.8281767941724272,6.348862686852584,0.17509684316219448,0.20876746711354421,0.23,0.19480519480519484,0.04595199999999995,,-0.004591952438321334,-0.06074658987011761,0.5448631804899167,0.5407680436695703,0.534638145658537,-0.029708414858668892,-0.016017726492280764,-0.027509504380076242,,0.20236345106244813,0.19480519480519484,0.04595199999999995,0.08937522039671413,,-0.2749876745809334,0.23221361975968008,0.13917123633608716,-0.23469230432023497,,0.03260724633816322,0.1573034045607061,,,,,0.0017385586760538007,0.05995856621065876,0.06263835504974519,1.0240520305319127,0.0014082538993642757,,-0.0011778564641380079,0.008849009651876294,-0.01906786617815115,-0.019439429928741092,0.06225754604926477,-0.0978140794549242,,,,,1,,,,,,,,,,,0.043936306763568855,-0.06461770880535675,,-0.2259324307822847,443504000,,1.11,1.30744,,0.08983245602051841,0.19843968599809095,0.002966101694915266,1,1,1,1,1,-174244000,,,-249510000,-11085000,-11085000,0.02298513654893755
230,FORM,Q4/2025,semiconductors,semiconductors.semiconductor_manufacturing,-0.14753480460986462,0.7294103893248894,-0.5297791318867411,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,-0.8243903531075736,,,,,,0.08293642404465151,,,,,-0.40325153881769715,,-0.4006911932097138,,,,,,,,,,,,,,,,,,,,,,-0.025982579706725017,,,,,,0.01165899268856162,,,,,0.26103849233736337,,-0.2235643197111583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4512716170596185,,,,,,,0,,,,,,,,,-0.5528281329348685,,,,,-0.5067301308386136,,-0.21624350748398657,,,,0.008048428297367646,0.9521716928343843,1.3446638745364774,0.05865844586566378,0.06407181534575748,0.46,0.30600193061154973,0.4366976744186048,0.030526484530652456,0.0365559013098915,-0.02841525250657817,0.3922977657125605,0.39811196235031565,0.40504482426234695,0.07399752157155613,0.01096902096993415,0.07772340329183969,,0.18962658478058655,0.30600193061154973,0.4366976744186048,0.515735946420729,0.030526484530652456,0.013264144791027999,0.21707023072716683,0.1340929154782272,0.5557662222950527,,0.07868437910049904,0.09587069805728014,,,,,0.022587740156960204,0.16362465457398967,0.1707647572431992,5.840124455830789,0.13560733134543645,,-0.0015566840676846942,0.04890160398300569,0.02502790276947997,0.135526669938728,0.029356430979752123,0.02548295209174417,,,,,1,,,,,,,,,,,-0.08863023521576893,-0.07987725647641188,,-0.05463170694415975,784993000,,1.35714,1.8533399999999998,,0.5528281329348685,0.08473424990069109,0.17185971775883768,1,1,1,1,1,-23480000,,,-255302000,2619000,10554000,0.07270128523439062
